id,text,label
2588,کرایه تاکسی 2412 تومن شد,transport
2589,اجاره 4742 تومن شد,housing
2590,لوازم خانگی 3562 تومن شد,shopping
2591,1607 تومن اسنپ گرفتم,transport
2592,تاکسی 1276 تومن شد,transport
2593,3183 تومن برای بازی دادم,entertainment
2594,2944 تومن برای اسنپ دادم,transport
2595,بولینگ 1512 تومن شد,entertainment
2596,4210 تومن خرج غذا شد,food
2597,خرج تفریح 309 تومن شد,entertainment
2598,خرج خانه 4810 تومن شد,housing
2599,4092 تومن خرج غذا شد,food
2600,3939 تومن برای کفش دادم,shopping
2601,3974 تومن شهربازی رفتیم,entertainment
2602,1322 تومن برای بازی دادم,entertainment
2603,کرایه تاکسی 4539 تومن شد,transport
2604,بنزین 703 تومن شد,transport
2605,1135 تومن خرج کنسرت شد,entertainment
2606,206 تومن خرج سفر شد,other
2607,قبض گاز 2795 تومن شد,housing
2608,کتاب 1593 تومن شد,other
2609,دندانپزشک 350 تومن شد,health
2610,760 تومن خرج کنسرت شد,entertainment
2611,قبض گاز 3655 تومن شد,housing
2612,غذا 1246 تومن شد,food
2613,خرج غذا 1778 تومن شد,food
2614,556 تومن برای خرید غذا دادم,food
2615,تاکسی 3119 تومن شد,transport
2616,2772 تومن قبض آب شد,housing
2617,در رستوران غذا 4370 تومن شد,food
2618,3385 تومن دکتر گرفتم,health
2619,تعمیرات خانه 4727 تومن شد,housing
2620,خرج غذا 1983 تومن شد,food
2621,شارژ ساختمان 1956 تومن شد,housing
2622,بلیط تئاتر 4939 تومن شد,entertainment
2623,2204 تومن آزمایش دادم,health
2624,بلیط تئاتر 3043 تومن شد,entertainment
2625,3384 تومن غذا گرفتم,food
2626,خرج متفرقه 4696 تومن شد,other
2627,3267 تومن خرج پارک شد,entertainment
2628,خرج خانه 2448 تومن شد,housing
2629,دندانپزشک 4552 تومن شد,health
2630,2644 تومن برای خرید غذا دادم,food
2631,شارژ موبایل 4975 تومن شد,other
2632,شارژ موبایل 4078 تومن شد,other
2633,1964 تومن برای خرید سوپر دادم,shopping
2634,خرج متفرقه 1247 تومن شد,other
2635,تاکسی 4962 تومن شد,transport
2636,خرج غذا 1958 تومن شد,food
2637,178 تومن شهربازی رفتیم,entertainment
2638,تعمیرات خانه 2423 تومن شد,housing
2639,اجاره 3441 تومن شد,housing
2640,خرج لوازم تحریر 4560 تومن شد,shopping
2641,تعمیرات خانه 1983 تومن شد,housing
2642,خرج لوازم تحریر 721 تومن شد,shopping
2643,کیف 3906 تومن شد,shopping
2644,کتاب 675 تومن شد,other
2645,2615 تومن آزمایش دادم,health
2646,4590 تومن خرج کنسرت شد,entertainment
2647,کرایه تاکسی 1292 تومن شد,transport
2648,خرید دارو 4710 تومن شد,health
2649,کرایه تاکسی 68 تومن شد,transport
2650,1156 تومن برای خرید سوپر دادم,shopping
2651,578 تومن شهربازی رفتیم,entertainment
2652,دندانپزشک 4171 تومن شد,health
2653,خرج غذا 4619 تومن شد,food
2654,4107 تومن برای غذا دادم,food
2655,دندانپزشک 4609 تومن شد,health
2656,4359 تومن برای کفش دادم,shopping
2657,1222 تومن کمک خیریه کردم,other
2658,لوازم خانگی 3593 تومن شد,shopping
2659,دندانپزشک 3951 تومن شد,health
2660,2050 تومن اسنپ گرفتم,transport
2661,درمانگاه 3363 تومن شد,health
2662,411 تومن اشتراک خریدم,other
2663,269 تومن لباس خریدم,shopping
2664,برای غذا 884 تومن خرج کردم,food
2665,4503 تومن برای سینما دادم,entertainment
2666,2303 تومن غذا گرفتم,food
2667,4048 تومن دکتر گرفتم,health
2668,112 تومن غذا گرفتم,food
2669,غذا 2321 تومن شد,food
2670,4254 تومن خرج غذا شد,food
2671,4250 تومن تاکسی اینترنتی گرفتم,transport
2672,غذا 2443 تومن شد,food
2673,1992 تومن اسنپ گرفتم,transport
2674,2828 تومن خرج سفر شد,other
2675,در رستوران غذا 4514 تومن شد,food
2676,بنزین 1219 تومن شد,transport
2677,2234 تومن خرج غذا شد,food
2678,قبض گاز 2731 تومن شد,housing
2679,قبض گاز 408 تومن شد,housing
2680,374 تومن اتوبوس شد,transport
2681,قبض گاز 3697 تومن شد,housing
2682,اجاره 3893 تومن شد,housing
2683,3170 تومن قبض آب شد,housing
2684,خرج خانه 1826 تومن شد,housing
2685,2342 تومن خرج کنسرت شد,entertainment
2686,1189 تومن برای کفش دادم,shopping
2687,قبض گاز 1085 تومن شد,housing
2688,درمانگاه 1864 تومن شد,health
2689,برای غذا 3792 تومن خرج کردم,food
2690,تاکسی 4731 تومن شد,transport
2691,دارو 4281 تومن شد,health
2692,1201 تومن خرج پارک شد,entertainment
2693,1185 تومن برای بیمه دادم,other
2694,1968 تومن برای بازی دادم,entertainment
2695,تاکسی 4906 تومن شد,transport
2696,1925 تومن برای غذا دادم,food
2697,خرج غذا 3546 تومن شد,food
2698,اجاره 2504 تومن شد,housing
2699,لوازم خانگی 3932 تومن شد,shopping
2700,3906 تومن تاکسی اینترنتی گرفتم,transport
2701,2768 تومن قبض آب شد,housing
2702,3764 تومن دکتر گرفتم,health
2703,1446 تومن برای اسنپ دادم,transport
2704,4857 تومن شهربازی رفتیم,entertainment
2705,اجاره 1730 تومن شد,housing
2706,شارژ ساختمان 3122 تومن شد,housing
2707,بولینگ 4154 تومن شد,entertainment
2708,3630 تومن شهربازی رفتیم,entertainment
2709,2111 تومن برای قبض برق دادم,housing
2710,خرید دارو 1035 تومن شد,health
2711,خرج خانه 846 تومن شد,housing
2712,بلیط تئاتر 4467 تومن شد,entertainment
2713,غذا 737 تومن شد,food
2714,در رستوران غذا 3202 تومن شد,food
2715,تاکسی 2322 تومن شد,transport
2716,بلیط تئاتر 3557 تومن شد,entertainment
2717,2376 تومن خرج غذا شد,food
2718,دارو 4759 تومن شد,health
2719,قبض گاز 4897 تومن شد,housing
2720,813 تومن خرج پارک شد,entertainment
2721,خرج غذا 3389 تومن شد,food
2722,غذا 1792 تومن شد,food
2723,تعمیرات خانه 1387 تومن شد,housing
2724,4241 تومن دکتر گرفتم,health
2725,تعمیرات خانه 3715 تومن شد,housing
2726,غذا 1842 تومن شد,food
2727,غذای رستوران 1020 تومن شد,food
2728,1071 تومن برای خرید پوشاک دادم,shopping
2729,دندانپزشک 3192 تومن شد,health
2730,کتاب 3921 تومن شد,other
2731,غذا 1292 تومن شد,food
2732,1325 تومن تاکسی اینترنتی گرفتم,transport
2733,غذا 2808 تومن شد,food
2734,4940 تومن برای بازی دادم,entertainment
2735,تعمیرات خانه 4727 تومن شد,housing
2736,4495 تومن برای خرید غذا دادم,food
2737,1518 تومن هدیه خریدم,other
2738,کرایه تاکسی 2903 تومن شد,transport
2739,1492 تومن مترو شارژ کردم,transport
2740,درمانگاه 303 تومن شد,health
2741,2511 تومن برای بازی دادم,entertainment
2742,تاکسی 2638 تومن شد,transport
2743,خرج لوازم تحریر 953 تومن شد,shopping
2744,ویزیت پزشک 2348 تومن شد,health
2745,برای غذا 4366 تومن خرج کردم,food
2746,غذای رستوران 255 تومن شد,food
2747,بلیط تئاتر 4571 تومن شد,entertainment
2748,3069 تومن برای قبض برق دادم,housing
2749,3345 تومن کمک خیریه کردم,other
2750,3102 تومن از داروخانه خرید کردم,health
2751,4320 تومن خرید اینترنتی کردم,shopping
2752,2497 تومن قبض آب شد,housing
2753,کرایه تاکسی 923 تومن شد,transport
2754,1392 تومن خرج پارک شد,entertainment
2755,کرایه تاکسی 890 تومن شد,transport
2756,غذا 2823 تومن شد,food
2757,2573 تومن هدیه خریدم,other
2758,4710 تومن خرج سفر شد,other
2759,4941 تومن برای غذا دادم,food
2760,4030 تومن برای اسنپ دادم,transport
2761,1150 تومن مترو شارژ کردم,transport
2762,خرج لوازم تحریر 3577 تومن شد,shopping
2763,1417 تومن برای بازی دادم,entertainment
2764,3407 تومن اینترنت دادم,housing
2765,655 تومن خرج پارک شد,entertainment
2766,1592 تومن برای خرید پوشاک دادم,shopping
2767,2574 تومن برای سینما دادم,entertainment
2768,تاکسی 2673 تومن شد,transport
2769,4281 تومن از داروخانه خرید کردم,health
2770,غذای رستوران 1084 تومن شد,food
2771,خرج تفریح 4386 تومن شد,entertainment
2772,262 تومن برای خرید پوشاک دادم,shopping
2773,لوازم خانگی 553 تومن شد,shopping
2774,77 تومن برای بیمه دادم,other
2775,لوازم خانگی 3484 تومن شد,shopping
2776,خرج غذا 1984 تومن شد,food
2777,خرید دارو 3740 تومن شد,health
2778,خرج متفرقه 2602 تومن شد,other
2779,بنزین 3028 تومن شد,transport
2780,4342 تومن خرج غذا شد,food
2781,165 تومن برای بیمه دادم,other
2782,بنزین 4851 تومن شد,transport
2783,غذای رستوران 3639 تومن شد,food
2784,2700 تومن برای کفش دادم,shopping
2785,کیف 4218 تومن شد,shopping
2786,غذا 1816 تومن شد,food
2787,در رستوران غذا 4124 تومن شد,food
2788,856 تومن خرج غذا شد,food
2789,1100 تومن آزمایش دادم,health
2790,3341 تومن برای خرید سوپر دادم,shopping
2791,1223 تومن مترو شارژ کردم,transport
2792,1440 تومن هدیه خریدم,other
2793,3914 تومن برای بازی دادم,entertainment
2794,269 تومن اشتراک خریدم,other
2795,درمانگاه 696 تومن شد,health
2796,125 تومن تاکسی اینترنتی گرفتم,transport
2797,2141 تومن اتوبوس شد,transport
2798,دارو 3646 تومن شد,health
2799,4420 تومن آزمایش دادم,health
2800,4734 تومن مترو شارژ کردم,transport
2801,دارو 1780 تومن شد,health
2802,بلیط تئاتر 2119 تومن شد,entertainment
2803,2837 تومن خرید اینترنتی کردم,shopping
2804,2833 تومن لباس خریدم,shopping
2805,کتاب 3388 تومن شد,other
2806,دارو 3140 تومن شد,health
2807,خرید دارو 2135 تومن شد,health
2808,3671 تومن برای خرید سوپر دادم,shopping
2809,4412 تومن قبض آب شد,housing
2810,کرایه تاکسی 1948 تومن شد,transport
2811,689 تومن خرج کنسرت شد,entertainment
2812,4442 تومن خرج غذا شد,food
2813,3290 تومن خرج کنسرت شد,entertainment
2814,117 تومن قبض آب شد,housing
2815,2122 تومن هدیه خریدم,other
2816,1144 تومن برای اسنپ دادم,transport
2817,2507 تومن برای خرید غذا دادم,food
2818,در رستوران غذا 4191 تومن شد,food
2819,بلیط تئاتر 4595 تومن شد,entertainment
2820,3021 تومن اتوبوس شد,transport
2821,بنزین 3202 تومن شد,transport
2822,2407 تومن خرج کنسرت شد,entertainment
2823,کیف 4034 تومن شد,shopping
2824,1482 تومن برای اسنپ دادم,transport
2825,2030 تومن برای خرید غذا دادم,food
2826,3236 تومن لباس خریدم,shopping
2827,3698 تومن از داروخانه خرید کردم,health
2828,ویزیت پزشک 976 تومن شد,health
2829,کتاب 1998 تومن شد,other
2830,خرج تفریح 4082 تومن شد,entertainment
2831,800 تومن غذا گرفتم,food
2832,1723 تومن هدیه خریدم,other
2833,213 تومن هدیه خریدم,other
2834,109 تومن اینترنت دادم,housing
2835,3479 تومن آزمایش دادم,health
2836,4716 تومن تاکسی اینترنتی گرفتم,transport
2837,168 تومن برای بیمه دادم,other
2838,قبض گاز 1883 تومن شد,housing
2839,3740 تومن برای خرید غذا دادم,food
2840,برای غذا 2340 تومن خرج کردم,food
2841,4696 تومن اشتراک خریدم,other
2842,غذای رستوران 1114 تومن شد,food
2843,1809 تومن شهربازی رفتیم,entertainment
2844,بولینگ 1585 تومن شد,entertainment
2845,اجاره 3135 تومن شد,housing
2846,برای غذا 1123 تومن خرج کردم,food
2847,3328 تومن برای اسنپ دادم,transport
2848,2821 تومن دکتر گرفتم,health
2849,2052 تومن خرج کنسرت شد,entertainment
2850,4144 تومن تاکسی اینترنتی گرفتم,transport
2851,4174 تومن برای خرید سوپر دادم,shopping
2852,بولینگ 2341 تومن شد,entertainment
2853,شارژ موبایل 2824 تومن شد,other
2854,اجاره 1388 تومن شد,housing
2855,2177 تومن خرید اینترنتی کردم,shopping
2856,4149 تومن دکتر گرفتم,health
2857,کرایه تاکسی 1912 تومن شد,transport
2858,4684 تومن برای خرید پوشاک دادم,shopping
2859,2278 تومن خرج کنسرت شد,entertainment
2860,803 تومن برای بازی دادم,entertainment
2861,دندانپزشک 1996 تومن شد,health
2862,1689 تومن برای بیمه دادم,other
2863,3489 تومن خرج پارک شد,entertainment
2864,4897 تومن اتوبوس شد,transport
2865,2939 تومن کمک خیریه کردم,other
2866,2940 تومن از داروخانه خرید کردم,health
2867,بلیط تئاتر 3462 تومن شد,entertainment
2868,خرید دارو 2769 تومن شد,health
2869,خرج متفرقه 1563 تومن شد,other
2870,دندانپزشک 4456 تومن شد,health
2871,644 تومن برای بازی دادم,entertainment
2872,3311 تومن برای خرید غذا دادم,food
2873,984 تومن خرج غذا شد,food
2874,ویزیت پزشک 1275 تومن شد,health
2875,2261 تومن برای اسنپ دادم,transport
2876,4295 تومن برای خرید پوشاک دادم,shopping
2877,1446 تومن از داروخانه خرید کردم,health
2878,تعمیرات خانه 1496 تومن شد,housing
2879,2993 تومن برای قبض برق دادم,housing
2880,4821 تومن برای سینما دادم,entertainment
2881,841 تومن برای کفش دادم,shopping
2882,خرج غذا 3219 تومن شد,food
2883,1418 تومن دکتر گرفتم,health
2884,بولینگ 3724 تومن شد,entertainment
2885,4693 تومن خرج پارک شد,entertainment
2886,532 تومن غذا گرفتم,food
2887,دارو 4431 تومن شد,health
2888,خرج لوازم تحریر 3555 تومن شد,shopping
2889,3816 تومن خرید اینترنتی کردم,shopping
2890,353 تومن برای کفش دادم,shopping
2891,3177 تومن کمک خیریه کردم,other
2892,3448 تومن برای غذا دادم,food
2893,بنزین 731 تومن شد,transport
2894,3396 تومن اشتراک خریدم,other
2895,1893 تومن اسنپ گرفتم,transport
2896,2826 تومن برای خرید غذا دادم,food
2897,1680 تومن تاکسی اینترنتی گرفتم,transport
2898,3968 تومن اشتراک خریدم,other
2899,4582 تومن برای غذا دادم,food
2900,قبض گاز 1078 تومن شد,housing
2901,ویزیت پزشک 2850 تومن شد,health
2902,بنزین 1386 تومن شد,transport
2903,دندانپزشک 3005 تومن شد,health
2904,1412 تومن اشتراک خریدم,other
2905,2176 تومن اشتراک خریدم,other
2906,4598 تومن غذا گرفتم,food
2907,794 تومن خرج پارک شد,entertainment
2908,غذا 1694 تومن شد,food
2909,خرج لوازم تحریر 295 تومن شد,shopping
2910,2236 تومن قبض آب شد,housing
2911,1519 تومن شهربازی رفتیم,entertainment
2912,غذا 1442 تومن شد,food
2913,2872 تومن خرج کنسرت شد,entertainment
2914,شارژ موبایل 3744 تومن شد,other
2915,1612 تومن برای سینما دادم,entertainment
2916,2529 تومن قبض آب شد,housing
2917,اجاره 4984 تومن شد,housing
2918,647 تومن برای غذا دادم,food
2919,خرج لوازم تحریر 4632 تومن شد,shopping
2920,2763 تومن خرج کنسرت شد,entertainment
2921,شارژ موبایل 1055 تومن شد,other
2922,خرج غذا 936 تومن شد,food
2923,خرج غذا 79 تومن شد,food
2924,3266 تومن اشتراک خریدم,other
2925,لوازم خانگی 808 تومن شد,shopping
2926,ویزیت پزشک 377 تومن شد,health
2927,برای غذا 4995 تومن خرج کردم,food
2928,1267 تومن از داروخانه خرید کردم,health
2929,غذای رستوران 3943 تومن شد,food
2930,برای غذا 2005 تومن خرج کردم,food
2931,غذا 1302 تومن شد,food
2932,4299 تومن شهربازی رفتیم,entertainment
2933,4337 تومن برای قبض برق دادم,housing
2934,خرج غذا 3310 تومن شد,food
2935,درمانگاه 2927 تومن شد,health
2936,تاکسی 1085 تومن شد,transport
2937,بلیط تئاتر 4693 تومن شد,entertainment
2938,خرج لوازم تحریر 2434 تومن شد,shopping
2939,3507 تومن برای اسنپ دادم,transport
2940,2074 تومن برای خرید سوپر دادم,shopping
2941,خرج تفریح 1583 تومن شد,entertainment
2942,درمانگاه 1936 تومن شد,health
2943,خرج غذا 4606 تومن شد,food
2944,بنزین 222 تومن شد,transport
2945,3017 تومن دکتر گرفتم,health
2946,4248 تومن هدیه خریدم,other
2947,793 تومن هدیه خریدم,other
2948,4552 تومن دکتر گرفتم,health
2949,خرج لوازم تحریر 585 تومن شد,shopping
2950,قبض گاز 924 تومن شد,housing
2951,غذا 3702 تومن شد,food
2952,2470 تومن برای خرید سوپر دادم,shopping
2953,2865 تومن برای سینما دادم,entertainment
2954,2084 تومن مترو شارژ کردم,transport
2955,خرج متفرقه 1523 تومن شد,other
2956,غذا 3006 تومن شد,food
2957,خرج متفرقه 3752 تومن شد,other
2958,برای غذا 1697 تومن خرج کردم,food
2959,4366 تومن مترو شارژ کردم,transport
2960,کرایه تاکسی 139 تومن شد,transport
2961,2314 تومن لباس خریدم,shopping
2962,2090 تومن برای کفش دادم,shopping
2963,خرج لوازم تحریر 4205 تومن شد,shopping
2964,کرایه تاکسی 2157 تومن شد,transport
2965,3966 تومن برای بیمه دادم,other
2966,غذای رستوران 162 تومن شد,food
2967,لوازم خانگی 4361 تومن شد,shopping
2968,برای غذا 2635 تومن خرج کردم,food
2969,2755 تومن دکتر گرفتم,health
2970,غذای رستوران 3164 تومن شد,food
2971,شارژ ساختمان 4543 تومن شد,housing
2972,خرج غذا 4738 تومن شد,food
2973,1859 تومن دکتر گرفتم,health
2974,دارو 3230 تومن شد,health
2975,خرج تفریح 722 تومن شد,entertainment
2976,1770 تومن غذا گرفتم,food
2977,1118 تومن برای اسنپ دادم,transport
2978,3401 تومن خرج پارک شد,entertainment
2979,2379 تومن خرج سفر شد,other
2980,دندانپزشک 926 تومن شد,health
2981,555 تومن شهربازی رفتیم,entertainment
2982,خرج غذا 3395 تومن شد,food
2983,972 تومن برای بازی دادم,entertainment
2984,تاکسی 4217 تومن شد,transport
2985,4569 تومن مترو شارژ کردم,transport
2986,دارو 4974 تومن شد,health
2987,بلیط تئاتر 884 تومن شد,entertainment
2988,دارو 3708 تومن شد,health
2989,خرج لوازم تحریر 1429 تومن شد,shopping
2990,2501 تومن اینترنت دادم,housing
2991,2466 تومن شهربازی رفتیم,entertainment
2992,بولینگ 4427 تومن شد,entertainment
2993,3998 تومن دکتر گرفتم,health
2994,2609 تومن برای بیمه دادم,other
2995,درمانگاه 4742 تومن شد,health
2996,بنزین 4568 تومن شد,transport
2997,2478 تومن آزمایش دادم,health
2998,4376 تومن برای بازی دادم,entertainment
2999,3202 تومن کمک خیریه کردم,other
3000,غذای رستوران 464 تومن شد,food
3001,3248 تومن کمک خیریه کردم,other
3002,شارژ ساختمان 309 تومن شد,housing
3003,دندانپزشک 2921 تومن شد,health
3004,تعمیرات خانه 2233 تومن شد,housing
3005,1101 تومن دکتر گرفتم,health
3006,4109 تومن خرید اینترنتی کردم,shopping
3007,2468 تومن برای غذا دادم,food
3008,قبض گاز 4538 تومن شد,housing
3009,4503 تومن برای سینما دادم,entertainment
3010,1045 تومن هدیه خریدم,other
3011,1630 تومن تاکسی اینترنتی گرفتم,transport
3012,غذای رستوران 2834 تومن شد,food
3013,شارژ موبایل 2358 تومن شد,other
3014,لوازم خانگی 781 تومن شد,shopping
3015,دندانپزشک 877 تومن شد,health
3016,1244 تومن اسنپ گرفتم,transport
3017,2686 تومن غذا گرفتم,food
3018,2716 تومن تاکسی اینترنتی گرفتم,transport
3019,4542 تومن لباس خریدم,shopping
3020,3662 تومن برای بازی دادم,entertainment
3021,3273 تومن برای خرید سوپر دادم,shopping
3022,4134 تومن برای خرید پوشاک دادم,shopping
3023,1439 تومن برای اسنپ دادم,transport
3024,175 تومن شهربازی رفتیم,entertainment
3025,غذا 4565 تومن شد,food
3026,603 تومن اتوبوس شد,transport
3027,4869 تومن برای اسنپ دادم,transport
3028,3107 تومن برای سینما دادم,entertainment
3029,4167 تومن برای اسنپ دادم,transport
3030,1448 تومن اتوبوس شد,transport
3031,بنزین 507 تومن شد,transport
3032,اجاره 4432 تومن شد,housing
3033,1120 تومن شهربازی رفتیم,entertainment
3034,شارژ ساختمان 4926 تومن شد,housing
3035,درمانگاه 2291 تومن شد,health
3036,خرید دارو 1394 تومن شد,health
3037,2000 تومن تاکسی اینترنتی گرفتم,transport
3038,4140 تومن برای بازی دادم,entertainment
3039,خرج لوازم تحریر 3696 تومن شد,shopping
3040,بولینگ 3156 تومن شد,entertainment
3041,2079 تومن برای خرید غذا دادم,food
3042,قبض گاز 3113 تومن شد,housing
3043,400 تومن آزمایش دادم,health
3044,2162 تومن خرج سفر شد,other
3045,خرج لوازم تحریر 588 تومن شد,shopping
3046,3073 تومن اتوبوس شد,transport
3047,خرج متفرقه 4493 تومن شد,other
3048,اجاره 1556 تومن شد,housing
3049,تعمیرات خانه 3607 تومن شد,housing
3050,3066 تومن خرج پارک شد,entertainment
3051,اجاره 1569 تومن شد,housing
3052,2949 تومن برای اسنپ دادم,transport
3053,خرج متفرقه 1565 تومن شد,other
3054,541 تومن خرید اینترنتی کردم,shopping
3055,2306 تومن لباس خریدم,shopping
3056,386 تومن برای خرید غذا دادم,food
3057,شارژ ساختمان 2643 تومن شد,housing
3058,غذا 2827 تومن شد,food
3059,کیف 4308 تومن شد,shopping
3060,612 تومن دکتر گرفتم,health
3061,کرایه تاکسی 2132 تومن شد,transport
3062,2328 تومن اتوبوس شد,transport
3063,3679 تومن از داروخانه خرید کردم,health
3064,غذا 103 تومن شد,food
3065,1570 تومن مترو شارژ کردم,transport
3066,2012 تومن لباس خریدم,shopping
3067,درمانگاه 91 تومن شد,health
3068,1566 تومن غذا گرفتم,food
3069,422 تومن اسنپ گرفتم,transport
3070,441 تومن غذا گرفتم,food
3071,بنزین 3848 تومن شد,transport
3072,3060 تومن لباس خریدم,shopping
3073,392 تومن برای خرید سوپر دادم,shopping
3074,کتاب 1598 تومن شد,other
3075,غذای رستوران 4208 تومن شد,food
3076,2441 تومن از داروخانه خرید کردم,health
3077,647 تومن برای خرید پوشاک دادم,shopping
3078,دندانپزشک 373 تومن شد,health
3079,بلیط تئاتر 2563 تومن شد,entertainment
3080,کیف 1546 تومن شد,shopping
3081,451 تومن برای قبض برق دادم,housing
3082,4217 تومن غذا گرفتم,food
3083,689 تومن خرید اینترنتی کردم,shopping
3084,1322 تومن برای قبض برق دادم,housing
3085,شارژ موبایل 3014 تومن شد,other
3086,649 تومن برای خرید پوشاک دادم,shopping
3087,خرج غذا 3082 تومن شد,food
3088,1065 تومن تاکسی اینترنتی گرفتم,transport
3089,تاکسی 2434 تومن شد,transport
3090,2409 تومن لباس خریدم,shopping
3091,2510 تومن قبض آب شد,housing
3092,خرج خانه 3749 تومن شد,housing
3093,4630 تومن از داروخانه خرید کردم,health
3094,کرایه تاکسی 1259 تومن شد,transport
3095,بلیط تئاتر 4919 تومن شد,entertainment
3096,4683 تومن از داروخانه خرید کردم,health
3097,خرج لوازم تحریر 286 تومن شد,shopping
3098,برای غذا 2569 تومن خرج کردم,food
3099,خرید دارو 2346 تومن شد,health
3100,خرج متفرقه 1100 تومن شد,other
3101,خرج متفرقه 4504 تومن شد,other
3102,خرج خانه 3094 تومن شد,housing
3103,2715 تومن برای قبض برق دادم,housing
3104,2057 تومن اسنپ گرفتم,transport
3105,قبض گاز 450 تومن شد,housing
3106,644 تومن از داروخانه خرید کردم,health
3107,114 تومن برای بیمه دادم,other
3108,شارژ موبایل 2179 تومن شد,other
3109,کرایه تاکسی 3512 تومن شد,transport
3110,بولینگ 3842 تومن شد,entertainment
3111,2486 تومن خرج کنسرت شد,entertainment
3112,4309 تومن خرج سفر شد,other
3113,4000 تومن غذا گرفتم,food
3114,753 تومن خرج کنسرت شد,entertainment
3115,612 تومن برای غذا دادم,food
3116,خرج خانه 1984 تومن شد,housing
3117,در رستوران غذا 4356 تومن شد,food
3118,3255 تومن هدیه خریدم,other
3119,غذای رستوران 614 تومن شد,food
3120,3665 تومن خرج پارک شد,entertainment
3121,خرج غذا 407 تومن شد,food
3122,قبض گاز 2415 تومن شد,housing
3123,شارژ ساختمان 147 تومن شد,housing
3124,1662 تومن برای کفش دادم,shopping
3125,2543 تومن برای خرید غذا دادم,food
3126,خرج غذا 4399 تومن شد,food
3127,1919 تومن برای کفش دادم,shopping
3128,شارژ موبایل 789 تومن شد,other
3129,2689 تومن اسنپ گرفتم,transport
3130,545 تومن برای کفش دادم,shopping
3131,در رستوران غذا 4421 تومن شد,food
3132,خرج خانه 4753 تومن شد,housing
3133,تاکسی 1624 تومن شد,transport
3134,2467 تومن برای خرید پوشاک دادم,shopping
3135,تاکسی 1094 تومن شد,transport
3136,1788 تومن برای بیمه دادم,other
3137,برای غذا 2880 تومن خرج کردم,food
3138,1211 تومن کمک خیریه کردم,other
3139,تاکسی 3514 تومن شد,transport
3140,اجاره 2636 تومن شد,housing
3141,کیف 4335 تومن شد,shopping
3142,1704 تومن اشتراک خریدم,other
3143,434 تومن برای بازی دادم,entertainment
3144,2975 تومن خرج غذا شد,food
3145,409 تومن برای خرید سوپر دادم,shopping
3146,خرج غذا 3581 تومن شد,food
3147,خرید دارو 4843 تومن شد,health
3148,برای غذا 1916 تومن خرج کردم,food
3149,3121 تومن غذا گرفتم,food
3150,ویزیت پزشک 4738 تومن شد,health
3151,278 تومن برای خرید سوپر دادم,shopping
3152,2502 تومن خرج غذا شد,food
3153,خرج خانه 1074 تومن شد,housing
3154,872 تومن اشتراک خریدم,other
3155,برای غذا 3471 تومن خرج کردم,food
3156,شارژ موبایل 4122 تومن شد,other
3157,خرج متفرقه 569 تومن شد,other
3158,درمانگاه 1366 تومن شد,health
3159,4941 تومن اسنپ گرفتم,transport
3160,کرایه تاکسی 3229 تومن شد,transport
3161,1050 تومن برای خرید غذا دادم,food
3162,2054 تومن برای سینما دادم,entertainment
3163,3731 تومن اینترنت دادم,housing
3164,2064 تومن خرید اینترنتی کردم,shopping
3165,4573 تومن برای اسنپ دادم,transport
3166,1461 تومن هدیه خریدم,other
3167,2140 تومن برای کفش دادم,shopping
3168,2494 تومن خرج کنسرت شد,entertainment
3169,بولینگ 2368 تومن شد,entertainment
3170,4300 تومن خرید اینترنتی کردم,shopping
3171,غذا 2872 تومن شد,food
3172,2210 تومن برای خرید پوشاک دادم,shopping
3173,درمانگاه 932 تومن شد,health
3174,بولینگ 3117 تومن شد,entertainment
3175,لوازم خانگی 2878 تومن شد,shopping
3176,3793 تومن برای غذا دادم,food
3177,1097 تومن تاکسی اینترنتی گرفتم,transport
3178,2138 تومن شهربازی رفتیم,entertainment
3179,خرج تفریح 535 تومن شد,entertainment
3180,4511 تومن غذا گرفتم,food
3181,بلیط تئاتر 568 تومن شد,entertainment
3182,954 تومن برای قبض برق دادم,housing
3183,شارژ ساختمان 868 تومن شد,housing
3184,876 تومن برای سینما دادم,entertainment
3185,2103 تومن دکتر گرفتم,health
3186,دندانپزشک 3416 تومن شد,health
3187,847 تومن اسنپ گرفتم,transport
3188,شارژ ساختمان 3937 تومن شد,housing
3189,3871 تومن لباس خریدم,shopping
3190,3948 تومن اشتراک خریدم,other
3191,4021 تومن برای خرید پوشاک دادم,shopping
3192,4733 تومن غذا گرفتم,food
3193,کتاب 2187 تومن شد,other
3194,بولینگ 1505 تومن شد,entertainment
3195,تاکسی 4982 تومن شد,transport
3196,بولینگ 4819 تومن شد,entertainment
3197,1457 تومن خرید اینترنتی کردم,shopping
3198,1785 تومن آزمایش دادم,health
3199,شارژ موبایل 1742 تومن شد,other
3200,بنزین 3179 تومن شد,transport
3201,دارو 4204 تومن شد,health
3202,کیف 4585 تومن شد,shopping
3203,2403 تومن دکتر گرفتم,health
3204,1872 تومن غذا گرفتم,food
3205,خرج تفریح 1891 تومن شد,entertainment
3206,درمانگاه 4824 تومن شد,health
3207,بولینگ 190 تومن شد,entertainment
3208,خرج غذا 919 تومن شد,food
3209,غذا 2014 تومن شد,food
3210,4324 تومن خرج سفر شد,other
3211,بلیط تئاتر 512 تومن شد,entertainment
3212,3066 تومن اسنپ گرفتم,transport
3213,3498 تومن اینترنت دادم,housing
