id,text,label
5318,2961 تومن شهربازی رفتم,entertainment
5319,سهم 4269 اجاره شد,housing
5320,2361 تومن صبحونه گرفتم,food
5321,4830 تومن هزینه دارو شد,health
5322,2457 تومن خرج هزینه شخصی کردم,other
5323,1270 تومن رفت و برگشت گرفتم,transport
5324,844 تومن هزینه دارو شد,health
5325,4169 تومن رفت و برگشت گرفتم,transport
5326,خرید 3014 دندانپزشک تومن,health
5327,سهم 950 اجاره شد,housing
5328,4602 هزینه کار اداری شد,other
5329,خرید 892 آزمایش تومن,health
5330,327 تومن کیف خریدم,shopping
5331,برای 4571 کافی شاپ دادم,entertainment
5332,2501 تومن تاکسی گرفتم,transport
5333,2252 کرایه اسنپ شد,transport
5334,برای 4375 بازی دادم,entertainment
5335,4365 تومن خرج هزینه متفرقه کردم,other
5336,3651 تومن پیتزا گرفتم,food
5337,2670 تومن سوپرمارکت خریدم,shopping
5338,2597 تومن دکتر رفتم,health
5339,1222 خرج سینما شد,entertainment
5340,4676 تومن دکتر رفتم,health
5341,1718 تومن صبحونه خوردم,food
5342,575 برای میوه دادم,shopping
5343,501 خرج سینما شد,entertainment
5344,1237 برای میوه دادم,shopping
5345,1446 تومن ناهار خوردم,food
5346,2348 هزینه کار اداری شد,other
5347,4797 تومن دکتر رفتم,health
5348,3945 برای هزینه شخصی پرداخت شد,other
5349,سهم 3907 آب شد,housing
5350,4466 برای لوازم تحریر دادم,shopping
5351,برای 798 کنسرت دادم,entertainment
5352,خرید 3517 دارو تومن,health
5353,برای 3847 کباب تومن دادم,food
5354,برای 2565 بازی دادم,entertainment
5355,360 تومن قبض گاز دادم,housing
5356,256 تومن لباس خریدم,shopping
5357,1523 تومن شهربازی رفتم,entertainment
5358,2598 تومن شام گرفتم,food
5359,536 کرایه اتوبوس شد,transport
5360,107 تومن خرید سوپرمارکت کردم,shopping
5361,برای 632 شهربازی دادم,entertainment
5362,2306 تومن سینما رفتم,entertainment
5363,4613 برای هزینه متفرقه پرداخت شد,other
5364,1399 تومن دکتر رفتم,health
5365,خرید 2253 ویزیت تومن,health
5366,1915 برای هزینه شخصی پرداخت شد,other
5367,خرید 925 ویزیت تومن,health
5368,1966 تومن پیتزا خوردم,food
5369,3627 تومن ساندویچ خوردم,food
5370,4902 تومن سینما رفتم,entertainment
5371,برای 1221 کافی شاپ دادم,entertainment
5372,4152 تومن کباب گرفتم,food
5373,1505 تومن خرید کیف کردم,shopping
5374,714 تومن اسنپ گرفتم,transport
5375,1738 تومن پیتزا خوردم,food
5376,4950 تومن خرید لباس کردم,shopping
5377,3594 تومن هزینه آزمایش شد,health
5378,4738 هزینه کار اداری شد,other
5379,3263 برای سوپرمارکت دادم,shopping
5380,1146 تومن هزینه دندانپزشک شد,health
5381,145 تومن کیف خریدم,shopping
5382,4573 تومن پیتزا گرفتم,food
5383,2899 تومن لباس خریدم,shopping
5384,3760 هزینه هزینه شخصی شد,other
5385,3338 برای اسنپ پرداخت کردم,transport
5386,920 تومن مترو گرفتم,transport
5387,سهم 2409 برق شد,housing
5388,3932 برای اسنپ پرداخت کردم,transport
5389,برای 2330 شهربازی دادم,entertainment
5390,528 خرج سینما شد,entertainment
5391,4745 تومن میوه خریدم,shopping
5392,4146 هزینه هزینه شخصی شد,other
5393,2727 تومن خرید لباس کردم,shopping
5394,3988 تومن کنسرت رفتم,entertainment
5395,4991 تومن کیف خریدم,shopping
5396,2757 تومن خرید سوپرمارکت کردم,shopping
5397,2067 تومن کافی شاپ رفتم,entertainment
5398,سهم 381 شارژ ساختمان شد,housing
5399,1508 تومن صبحونه خوردم,food
5400,برای 917 کافی شاپ دادم,entertainment
5401,1508 تومن اسنپ گرفتم,transport
5402,4598 برای میوه دادم,shopping
5403,1068 تومن سوپرمارکت خریدم,shopping
5404,978 تومن دکتر رفتم,health
5405,791 هزینه هزینه شخصی شد,other
5406,4397 تومن کافی شاپ رفتم,entertainment
5407,100 تومن قبض گاز دادم,housing
5408,40 تومن قبض آب دادم,housing
5409,3901 تومن کباب گرفتم,food
5410,280 تومن خرج هزینه شخصی کردم,other
5411,4119 تومن قبض گاز دادم,housing
5412,2764 برای اتوبوس پرداخت کردم,transport
5413,1951 برای هزینه شخصی پرداخت شد,other
5414,برای 3406 ناهار تومن دادم,food
5415,4351 برای رفت و برگشت پرداخت کردم,transport
5416,3502 کرایه اتوبوس شد,transport
5417,2607 تومن خرج کار اداری کردم,other
5418,برای 3083 کافی شاپ دادم,entertainment
5419,4468 تومن سوپرمارکت خریدم,shopping
5420,2705 تومن خرج هزینه متفرقه کردم,other
5421,برای 1464 بیف برگر تومن دادم,food
5422,4185 تومن دکتر رفتم,health
5423,3307 برای میوه دادم,shopping
5424,336 تومن هزینه آزمایش شد,health
5425,1074 هزینه هزینه متفرقه شد,other
5426,3583 تومن دکتر رفتم,health
5427,1359 خرج سینما شد,entertainment
5428,3273 خرج سینما شد,entertainment
5429,356 تومن لباس خریدم,shopping
5430,3606 هزینه هزینه متفرقه شد,other
5431,916 تومن لوازم تحریر خریدم,shopping
5432,4724 برای کیف دادم,shopping
5433,سهم 1868 گاز شد,housing
5434,برای 3025 کباب تومن دادم,food
5435,1127 تومن هزینه دارو شد,health
5436,556 اجاره خونه پرداخت کردم,housing
5437,3149 برای هزینه شخصی پرداخت شد,other
5438,216 تومن لباس خریدم,shopping
5439,3421 تومن اتوبوس گرفتم,transport
5440,4394 تومن لوازم تحریر خریدم,shopping
5441,4320 تومن قبض گاز دادم,housing
5442,4121 برای هزینه متفرقه پرداخت شد,other
5443,809 تومن خرید لباس کردم,shopping
5444,سهم 3535 شارژ ساختمان شد,housing
5445,برای 4502 بازی دادم,entertainment
5446,1691 تومن قبض آب دادم,housing
5447,348 کرایه تاکسی شد,transport
5448,1856 هزینه کار اداری شد,other
5449,1020 اجاره خونه پرداخت کردم,housing
5450,سهم 4899 اجاره شد,housing
5451,4700 هزینه کار اداری شد,other
5452,3651 تومن دکتر رفتم,health
5453,2670 اجاره خونه پرداخت کردم,housing
5454,3703 تومن خرید میوه کردم,shopping
5455,1948 برای هزینه شخصی پرداخت شد,other
5456,3584 تومن دکتر رفتم,health
5457,3055 تومن کافی شاپ رفتم,entertainment
5458,برای 4691 ساندویچ تومن دادم,food
5459,2381 تومن کنسرت رفتم,entertainment
5460,سهم 3877 شارژ ساختمان شد,housing
5461,2785 برای هزینه متفرقه پرداخت شد,other
5462,2198 تومن ناهار گرفتم,food
5463,2296 برای مترو پرداخت کردم,transport
5464,4276 تومن خرید کیف کردم,shopping
5465,3027 تومن شهربازی رفتم,entertainment
5466,2897 هزینه کار اداری شد,other
5467,667 برای کیف دادم,shopping
5468,295 تومن خرید میوه کردم,shopping
5469,4029 تومن خرید کیف کردم,shopping
5470,2570 تومن دکتر رفتم,health
5471,برای 2381 شهربازی دادم,entertainment
5472,4081 تومن دکتر رفتم,health
5473,3891 تومن کیف خریدم,shopping
5474,3721 برای رفت و برگشت پرداخت کردم,transport
5475,1757 برای هزینه متفرقه پرداخت شد,other
5476,خرید 3595 دارو تومن,health
5477,2141 تومن بازی رفتم,entertainment
5478,3949 تومن دکتر رفتم,health
5479,573 برای کیف دادم,shopping
5480,2946 کرایه رفت و برگشت شد,transport
5481,4860 تومن صبحونه گرفتم,food
5482,4254 تومن خرج هزینه شخصی کردم,other
5483,4197 هزینه هزینه شخصی شد,other
5484,4310 تومن دکتر رفتم,health
5485,3515 تومن ساندویچ گرفتم,food
5486,سهم 4943 شارژ ساختمان شد,housing
5487,سهم 4500 شارژ ساختمان شد,housing
5488,2644 تومن خرید کیف کردم,shopping
5489,1196 خرج کافی شاپ شد,entertainment
5490,سهم 2426 آب شد,housing
5491,2789 برای هزینه شخصی پرداخت شد,other
5492,2247 تومن خرج هزینه شخصی کردم,other
5493,2965 تومن قبض آب دادم,housing
5494,1330 اجاره خونه پرداخت کردم,housing
5495,757 هزینه کار اداری شد,other
5496,4755 تومن کنسرت رفتم,entertainment
5497,395 تومن سوپرمارکت خریدم,shopping
5498,3252 تومن پیتزا خوردم,food
5499,3506 تومن میوه خریدم,shopping
5500,4098 تومن هزینه آزمایش شد,health
5501,994 برای هزینه متفرقه پرداخت شد,other
5502,4640 تومن دکتر رفتم,health
5503,سهم 310 گاز شد,housing
5504,برای 3504 سینما دادم,entertainment
5505,1689 هزینه کار اداری شد,other
5506,برای 1219 کافی شاپ دادم,entertainment
5507,برای 1593 ساندویچ تومن دادم,food
5508,4755 خرج سینما شد,entertainment
5509,3604 هزینه هزینه متفرقه شد,other
5510,4829 تومن کنسرت رفتم,entertainment
5511,3434 تومن قبض اجاره دادم,housing
5512,سهم 4487 برق شد,housing
5513,93 تومن بیف برگر گرفتم,food
5514,4893 برای هزینه متفرقه پرداخت شد,other
5515,سهم 1280 شارژ ساختمان شد,housing
5516,1989 تومن بازی رفتم,entertainment
5517,برای 889 پیتزا تومن دادم,food
5518,1627 اجاره خونه پرداخت کردم,housing
5519,خرید 507 ویزیت تومن,health
5520,4913 تومن پیتزا گرفتم,food
5521,3986 هزینه کار اداری شد,other
5522,215 کرایه اتوبوس شد,transport
5523,سهم 4126 گاز شد,housing
5524,3433 تومن اتوبوس گرفتم,transport
5525,2015 برای هزینه متفرقه پرداخت شد,other
5526,2769 تومن پیتزا خوردم,food
5527,3387 برای هزینه شخصی پرداخت شد,other
5528,1912 تومن خرید لوازم تحریر کردم,shopping
5529,443 تومن لباس خریدم,shopping
5530,3818 کرایه رفت و برگشت شد,transport
5531,سهم 4700 شارژ ساختمان شد,housing
5532,سهم 1038 گاز شد,housing
5533,130 تومن خرج هزینه متفرقه کردم,other
5534,4345 برای هزینه شخصی پرداخت شد,other
5535,3691 برای تاکسی پرداخت کردم,transport
5536,4669 خرج کنسرت شد,entertainment
5537,1507 تومن پیتزا خوردم,food
5538,4257 اجاره خونه پرداخت کردم,housing
5539,924 اجاره خونه پرداخت کردم,housing
5540,سهم 1260 شارژ ساختمان شد,housing
5541,4742 برای اتوبوس پرداخت کردم,transport
5542,1376 هزینه هزینه شخصی شد,other
5543,1257 برای تاکسی پرداخت کردم,transport
5544,3978 خرج شهربازی شد,entertainment
5545,589 تومن لوازم تحریر خریدم,shopping
5546,خرید 408 دندانپزشک تومن,health
5547,3605 خرج سینما شد,entertainment
5548,3303 تومن خرج کار اداری کردم,other
5549,438 برای میوه دادم,shopping
5550,4137 تومن پیتزا گرفتم,food
5551,3590 تومن لباس خریدم,shopping
5552,3747 خرج سینما شد,entertainment
5553,3477 برای هزینه شخصی پرداخت شد,other
5554,2971 کرایه مترو شد,transport
5555,1315 اجاره خونه پرداخت کردم,housing
5556,3350 اجاره خونه پرداخت کردم,housing
5557,752 تومن کیف خریدم,shopping
5558,خرید 3503 آزمایش تومن,health
5559,خرید 2427 دندانپزشک تومن,health
5560,4456 تومن کباب گرفتم,food
5561,687 تومن خرج هزینه متفرقه کردم,other
5562,2677 تومن مترو گرفتم,transport
5563,683 تومن کافی شاپ رفتم,entertainment
5564,3094 تومن کنسرت رفتم,entertainment
5565,3459 تومن پیتزا خوردم,food
5566,3010 کرایه رفت و برگشت شد,transport
5567,1352 اجاره خونه پرداخت کردم,housing
5568,4657 تومن کیف خریدم,shopping
5569,1697 تومن خرید میوه کردم,shopping
5570,4561 تومن خرید لوازم تحریر کردم,shopping
5571,4629 خرج کنسرت شد,entertainment
5572,549 اجاره خونه پرداخت کردم,housing
5573,4369 تومن دکتر رفتم,health
5574,490 تومن بازی رفتم,entertainment
5575,441 هزینه کار اداری شد,other
5576,2200 تومن قبض اجاره دادم,housing
5577,4675 تومن ناهار خوردم,food
5578,2022 تومن دکتر رفتم,health
5579,1215 برای اتوبوس پرداخت کردم,transport
5580,4952 تومن هزینه دندانپزشک شد,health
5581,برای 1355 بیف برگر تومن دادم,food
5582,593 تومن میوه خریدم,shopping
5583,خرید 4864 دندانپزشک تومن,health
5584,3996 برای کار اداری پرداخت شد,other
5585,4073 کرایه اسنپ شد,transport
5586,2481 تومن خرج هزینه متفرقه کردم,other
5587,916 تومن هزینه آزمایش شد,health
5588,3919 تومن پیتزا گرفتم,food
5589,883 تومن تاکسی گرفتم,transport
5590,برای 1123 سینما دادم,entertainment
5591,2111 تومن کباب خوردم,food
5592,خرید 1034 ویزیت تومن,health
5593,خرید 386 ویزیت تومن,health
5594,2845 تومن میوه خریدم,shopping
5595,1521 تومن شام گرفتم,food
5596,3968 کرایه مترو شد,transport
5597,برای 1138 کنسرت دادم,entertainment
5598,3146 تومن ناهار گرفتم,food
5599,4271 تومن خرج هزینه متفرقه کردم,other
5600,3129 برای اسنپ پرداخت کردم,transport
5601,2999 هزینه کار اداری شد,other
5602,خرید 4058 ویزیت تومن,health
5603,1830 خرج کنسرت شد,entertainment
5604,924 تومن هزینه آزمایش شد,health
5605,2043 تومن شهربازی رفتم,entertainment
5606,3966 برای تاکسی پرداخت کردم,transport
5607,2184 تومن صبحونه گرفتم,food
5608,4254 تومن هزینه دارو شد,health
5609,4573 برای مترو پرداخت کردم,transport
5610,خرید 3117 آزمایش تومن,health
5611,4454 تومن ساندویچ گرفتم,food
5612,494 اجاره خونه پرداخت کردم,housing
5613,2493 برای مترو پرداخت کردم,transport
5614,3488 خرج بازی شد,entertainment
5615,4746 خرج کافی شاپ شد,entertainment
5616,خرید 2156 آزمایش تومن,health
5617,333 اجاره خونه پرداخت کردم,housing
5618,3152 تومن قبض گاز دادم,housing
5619,2225 تومن کیف خریدم,shopping
5620,4250 برای کیف دادم,shopping
5621,595 تومن بازی رفتم,entertainment
5622,1603 خرج بازی شد,entertainment
5623,برای 3308 سینما دادم,entertainment
5624,3409 برای اتوبوس پرداخت کردم,transport
5625,2510 تومن رفت و برگشت گرفتم,transport
5626,2496 تومن کیف خریدم,shopping
5627,2604 کرایه تاکسی شد,transport
5628,702 تومن خرید کیف کردم,shopping
5629,3756 برای کیف دادم,shopping
5630,1897 اجاره خونه پرداخت کردم,housing
5631,3877 اجاره خونه پرداخت کردم,housing
5632,4915 هزینه هزینه متفرقه شد,other
5633,3409 اجاره خونه پرداخت کردم,housing
5634,3791 اجاره خونه پرداخت کردم,housing
5635,4973 تومن دکتر رفتم,health
5636,2401 تومن مترو گرفتم,transport
5637,2247 تومن دکتر رفتم,health
5638,541 تومن کافی شاپ رفتم,entertainment
5639,1211 تومن قبض برق دادم,housing
5640,1237 برای هزینه شخصی پرداخت شد,other
5641,سهم 4430 گاز شد,housing
5642,3426 برای سوپرمارکت دادم,shopping
5643,219 تومن کباب خوردم,food
5644,391 کرایه رفت و برگشت شد,transport
5645,برای 1406 صبحونه تومن دادم,food
5646,سهم 3586 آب شد,housing
5647,3282 تومن بیف برگر گرفتم,food
5648,42 خرج بازی شد,entertainment
5649,3580 هزینه هزینه شخصی شد,other
5650,1809 کرایه تاکسی شد,transport
5651,4790 خرج کنسرت شد,entertainment
5652,برای 366 سینما دادم,entertainment
5653,114 تومن خرج هزینه شخصی کردم,other
5654,برای 2188 پیتزا تومن دادم,food
5655,3482 تومن خرج کار اداری کردم,other
5656,1115 تومن خرج کار اداری کردم,other
5657,برای 3683 پیتزا تومن دادم,food
5658,4786 تومن کباب خوردم,food
5659,سهم 4463 اجاره شد,housing
5660,3325 تومن قبض اجاره دادم,housing
5661,3361 تومن کافی شاپ رفتم,entertainment
5662,سهم 786 اجاره شد,housing
5663,3102 اجاره خونه پرداخت کردم,housing
5664,سهم 254 آب شد,housing
5665,4980 تومن اتوبوس گرفتم,transport
5666,380 برای میوه دادم,shopping
5667,4818 تومن هزینه ویزیت شد,health
5668,1828 تومن اتوبوس گرفتم,transport
5669,سهم 4784 گاز شد,housing
5670,1915 تومن سوپرمارکت خریدم,shopping
5671,4280 برای تاکسی پرداخت کردم,transport
5672,سهم 3107 گاز شد,housing
5673,2610 تومن هزینه ویزیت شد,health
5674,3691 تومن بازی رفتم,entertainment
5675,4175 تومن قبض گاز دادم,housing
5676,985 برای میوه دادم,shopping
5677,194 خرج کنسرت شد,entertainment
5678,خرید 1289 آزمایش تومن,health
5679,744 برای مترو پرداخت کردم,transport
5680,سهم 581 برق شد,housing
5681,برای 3865 صبحونه تومن دادم,food
5682,3064 اجاره خونه پرداخت کردم,housing
5683,2344 تومن لباس خریدم,shopping
5684,4164 تومن هزینه دندانپزشک شد,health
5685,3294 اجاره خونه پرداخت کردم,housing
5686,2142 کرایه اسنپ شد,transport
5687,3748 تومن دکتر رفتم,health
5688,837 تومن رفت و برگشت گرفتم,transport
5689,1903 هزینه هزینه شخصی شد,other
5690,3409 تومن هزینه دارو شد,health
5691,95 برای هزینه شخصی پرداخت شد,other
5692,668 برای لوازم تحریر دادم,shopping
5693,1663 کرایه اسنپ شد,transport
5694,403 تومن پیتزا گرفتم,food
5695,1768 تومن هزینه دارو شد,health
5696,خرید 4850 دندانپزشک تومن,health
5697,1688 تومن خرج هزینه شخصی کردم,other
5698,3472 تومن صبحونه گرفتم,food
5699,1317 تومن قبض اجاره دادم,housing
5700,1853 تومن ناهار گرفتم,food
5701,4472 برای سوپرمارکت دادم,shopping
5702,549 برای سوپرمارکت دادم,shopping
5703,4023 هزینه هزینه شخصی شد,other
5704,برای 2049 بازی دادم,entertainment
5705,868 تومن ناهار خوردم,food
5706,2708 تومن ساندویچ گرفتم,food
5707,4065 هزینه کار اداری شد,other
5708,4334 برای لوازم تحریر دادم,shopping
5709,758 تومن شام گرفتم,food
5710,4142 تومن خرج کار اداری کردم,other
5711,3089 تومن خرج کار اداری کردم,other
5712,برای 2404 صبحونه تومن دادم,food
5713,4968 هزینه هزینه متفرقه شد,other
5714,2527 تومن لوازم تحریر خریدم,shopping
5715,برای 1821 صبحونه تومن دادم,food
5716,3271 تومن لباس خریدم,shopping
5717,56 تومن قبض اجاره دادم,housing
5718,3300 کرایه رفت و برگشت شد,transport
5719,4356 برای لوازم تحریر دادم,shopping
5720,3688 کرایه رفت و برگشت شد,transport
5721,4472 تومن دکتر رفتم,health
5722,3005 اجاره خونه پرداخت کردم,housing
5723,3182 اجاره خونه پرداخت کردم,housing
5724,3110 برای سوپرمارکت دادم,shopping
5725,خرید 3007 دارو تومن,health
5726,4587 هزینه هزینه متفرقه شد,other
5727,برای 295 کنسرت دادم,entertainment
5728,763 تومن هزینه دارو شد,health
5729,برای 4485 شهربازی دادم,entertainment
5730,2038 تومن صبحونه خوردم,food
5731,3726 تومن خرج کار اداری کردم,other
5732,برای 527 صبحونه تومن دادم,food
5733,650 تومن هزینه دندانپزشک شد,health
5734,547 تومن کباب خوردم,food
5735,408 تومن خرج کار اداری کردم,other
5736,313 هزینه هزینه شخصی شد,other
5737,3946 برای هزینه شخصی پرداخت شد,other
5738,122 تومن کیف خریدم,shopping
5739,4612 هزینه کار اداری شد,other
5740,2968 تومن کنسرت رفتم,entertainment
5741,برای 3512 کنسرت دادم,entertainment
5742,161 تومن کنسرت رفتم,entertainment
5743,2214 برای رفت و برگشت پرداخت کردم,transport
5744,445 تومن ساندویچ گرفتم,food
5745,942 تومن بیف برگر خوردم,food
5746,3209 تومن میوه خریدم,shopping
5747,3263 تومن سینما رفتم,entertainment
5748,3856 تومن هزینه دارو شد,health
5749,برای 2981 کنسرت دادم,entertainment
5750,برای 3516 پیتزا تومن دادم,food
5751,2929 تومن کباب خوردم,food
5752,4379 تومن قبض شارژ ساختمان دادم,housing
5753,2333 اجاره خونه پرداخت کردم,housing
5754,4473 اجاره خونه پرداخت کردم,housing
5755,برای 1603 بیف برگر تومن دادم,food
5756,2131 تومن مترو گرفتم,transport
5757,270 اجاره خونه پرداخت کردم,housing
5758,3816 تومن کنسرت رفتم,entertainment
5759,2427 اجاره خونه پرداخت کردم,housing
5760,1345 برای لباس دادم,shopping
5761,2197 تومن خرید میوه کردم,shopping
5762,سهم 744 آب شد,housing
5763,3421 تومن سوپرمارکت خریدم,shopping
5764,1435 برای لوازم تحریر دادم,shopping
5765,937 برای تاکسی پرداخت کردم,transport
5766,814 تومن لوازم تحریر خریدم,shopping
5767,1419 تومن دکتر رفتم,health
5768,2141 تومن شام خوردم,food
5769,4339 برای اتوبوس پرداخت کردم,transport
5770,3660 تومن صبحونه گرفتم,food
5771,2297 تومن اتوبوس گرفتم,transport
5772,4093 برای هزینه متفرقه پرداخت شد,other
5773,916 کرایه رفت و برگشت شد,transport
5774,2016 اجاره خونه پرداخت کردم,housing
5775,2880 تومن خرید سوپرمارکت کردم,shopping
5776,3087 تومن خرج کار اداری کردم,other
5777,3811 اجاره خونه پرداخت کردم,housing
5778,4294 تومن شام گرفتم,food
5779,سهم 2850 گاز شد,housing
5780,4160 برای اتوبوس پرداخت کردم,transport
5781,39 اجاره خونه پرداخت کردم,housing
5782,2586 تومن لوازم تحریر خریدم,shopping
5783,1143 تومن خرید میوه کردم,shopping
5784,2479 تومن صبحونه خوردم,food
5785,برای 1590 شام تومن دادم,food
5786,4731 کرایه اتوبوس شد,transport
5787,2164 تومن خرید لباس کردم,shopping
5788,3789 برای لوازم تحریر دادم,shopping
5789,2593 برای هزینه متفرقه پرداخت شد,other
5790,886 تومن شام گرفتم,food
5791,4443 اجاره خونه پرداخت کردم,housing
5792,3436 برای کار اداری پرداخت شد,other
5793,4141 برای هزینه متفرقه پرداخت شد,other
5794,3980 خرج سینما شد,entertainment
5795,4514 اجاره خونه پرداخت کردم,housing
5796,خرید 2481 دارو تومن,health
5797,3381 برای کیف دادم,shopping
5798,326 تومن ناهار خوردم,food
5799,خرید 1775 ویزیت تومن,health
5800,خرید 4507 ویزیت تومن,health
5801,برای 4143 ساندویچ تومن دادم,food
5802,2204 تومن کافی شاپ رفتم,entertainment
5803,3514 تومن دکتر رفتم,health
5804,برای 609 کباب تومن دادم,food
5805,3790 برای میوه دادم,shopping
5806,برای 2481 کباب تومن دادم,food
5807,1882 برای هزینه شخصی پرداخت شد,other
5808,4502 تومن دکتر رفتم,health
5809,2753 هزینه هزینه متفرقه شد,other
5810,1532 هزینه هزینه شخصی شد,other
5811,برای 2884 سینما دادم,entertainment
5812,برای 4801 شهربازی دادم,entertainment
5813,4845 اجاره خونه پرداخت کردم,housing
5814,3985 تومن خرج کار اداری کردم,other
5815,848 برای کار اداری پرداخت شد,other
5816,3712 تومن پیتزا خوردم,food
5817,4773 هزینه هزینه متفرقه شد,other
5818,4435 برای سوپرمارکت دادم,shopping
5819,1279 تومن قبض برق دادم,housing
5820,3354 تومن خرید لوازم تحریر کردم,shopping
5821,سهم 2895 شارژ ساختمان شد,housing
5822,برای 137 کنسرت دادم,entertainment
5823,سهم 3780 گاز شد,housing
5824,سهم 1391 برق شد,housing
5825,4132 تومن هزینه دارو شد,health
5826,298 برای لوازم تحریر دادم,shopping
5827,4042 تومن بیف برگر گرفتم,food
5828,1138 تومن خرج هزینه متفرقه کردم,other
5829,210 تومن هزینه دندانپزشک شد,health
5830,3589 کرایه اتوبوس شد,transport
5831,سهم 1323 اجاره شد,housing
5832,خرید 2982 ویزیت تومن,health
5833,2656 برای لباس دادم,shopping
5834,4089 تومن قبض برق دادم,housing
5835,3012 هزینه کار اداری شد,other
5836,2649 تومن شهربازی رفتم,entertainment
5837,برای 4883 بازی دادم,entertainment
5838,4412 تومن ناهار گرفتم,food
5839,404 خرج سینما شد,entertainment
5840,سهم 3090 آب شد,housing
5841,برای 1026 کنسرت دادم,entertainment
5842,4773 تومن هزینه دارو شد,health
5843,برای 4419 کافی شاپ دادم,entertainment
5844,1047 تومن اتوبوس گرفتم,transport
5845,سهم 1152 برق شد,housing
5846,4236 هزینه هزینه شخصی شد,other
5847,3098 کرایه تاکسی شد,transport
5848,سهم 2235 گاز شد,housing
5849,2338 تومن شام گرفتم,food
5850,4775 تومن تاکسی گرفتم,transport
5851,320 تومن تاکسی گرفتم,transport
5852,3479 تومن قبض گاز دادم,housing
5853,2281 تومن مترو گرفتم,transport
5854,1493 تومن کنسرت رفتم,entertainment
5855,482 تومن رفت و برگشت گرفتم,transport
5856,خرید 2077 آزمایش تومن,health
5857,2632 تومن دکتر رفتم,health
5858,761 تومن اتوبوس گرفتم,transport
5859,292 تومن ناهار خوردم,food
5860,خرید 4059 آزمایش تومن,health
5861,4990 تومن رفت و برگشت گرفتم,transport
5862,4478 کرایه اسنپ شد,transport
5863,1799 برای میوه دادم,shopping
5864,1173 تومن قبض آب دادم,housing
5865,4356 تومن کباب گرفتم,food
5866,2784 کرایه مترو شد,transport
5867,323 تومن صبحونه گرفتم,food
5868,737 برای سوپرمارکت دادم,shopping
5869,3115 تومن رفت و برگشت گرفتم,transport
5870,خرید 1021 ویزیت تومن,health
5871,خرید 4594 دارو تومن,health
5872,2738 تومن دکتر رفتم,health
5873,4268 تومن خرید لباس کردم,shopping
5874,4719 تومن خرید سوپرمارکت کردم,shopping
5875,1642 تومن ناهار گرفتم,food
5876,2016 تومن خرج کار اداری کردم,other
5877,برای 2152 کافی شاپ دادم,entertainment
5878,4826 خرج بازی شد,entertainment
5879,1276 خرج کافی شاپ شد,entertainment
5880,390 تومن شهربازی رفتم,entertainment
5881,3714 تومن سینما رفتم,entertainment
5882,135 تومن قبض شارژ ساختمان دادم,housing
5883,4652 تومن خرج هزینه متفرقه کردم,other
5884,سهم 114 آب شد,housing
5885,سهم 4209 اجاره شد,housing
5886,67 تومن قبض شارژ ساختمان دادم,housing
5887,2059 تومن دکتر رفتم,health
5888,1893 تومن لوازم تحریر خریدم,shopping
5889,2125 برای اتوبوس پرداخت کردم,transport
5890,2933 تومن اسنپ گرفتم,transport
5891,2124 هزینه کار اداری شد,other
5892,1850 تومن خرید کیف کردم,shopping
5893,برای 1940 سینما دادم,entertainment
5894,4142 تومن خرج هزینه شخصی کردم,other
5895,923 تومن رفت و برگشت گرفتم,transport
5896,4206 تومن قبض برق دادم,housing
5897,2275 تومن دکتر رفتم,health
5898,1177 برای لباس دادم,shopping
5899,1748 برای هزینه متفرقه پرداخت شد,other
5900,1224 تومن خرید لوازم تحریر کردم,shopping
5901,سهم 2009 برق شد,housing
5902,2634 تومن کنسرت رفتم,entertainment
5903,4297 تومن ساندویچ خوردم,food
5904,395 تومن قبض آب دادم,housing
5905,2684 تومن رفت و برگشت گرفتم,transport
5906,برای 616 بیف برگر تومن دادم,food
5907,3419 تومن شهربازی رفتم,entertainment
5908,3647 برای لوازم تحریر دادم,shopping
5909,252 برای لباس دادم,shopping
5910,4591 خرج کافی شاپ شد,entertainment
5911,3400 تومن خرید لباس کردم,shopping
5912,717 تومن خرید سوپرمارکت کردم,shopping
5913,1857 تومن هزینه دندانپزشک شد,health
5914,3662 تومن خرج هزینه متفرقه کردم,other
5915,570 تومن خرید میوه کردم,shopping
5916,3361 تومن قبض اجاره دادم,housing
5917,4103 هزینه هزینه شخصی شد,other
5918,4858 تومن خرید سوپرمارکت کردم,shopping
5919,سهم 1865 شارژ ساختمان شد,housing
5920,خرید 3795 دندانپزشک تومن,health
5921,3013 تومن پیتزا خوردم,food
5922,3888 هزینه کار اداری شد,other
5923,367 اجاره خونه پرداخت کردم,housing
5924,سهم 1215 برق شد,housing
5925,1101 تومن لوازم تحریر خریدم,shopping
5926,852 تومن صبحونه گرفتم,food
5927,2571 برای اتوبوس پرداخت کردم,transport
5928,1061 تومن پیتزا خوردم,food
5929,سهم 714 آب شد,housing
5930,4378 خرج شهربازی شد,entertainment
5931,4921 خرج کنسرت شد,entertainment
5932,1016 خرج کنسرت شد,entertainment
5933,برای 2823 پیتزا تومن دادم,food
5934,خرید 3115 آزمایش تومن,health
5935,4225 تومن کافی شاپ رفتم,entertainment
5936,خرید 3468 ویزیت تومن,health
5937,4072 برای سوپرمارکت دادم,shopping
5938,3631 کرایه رفت و برگشت شد,transport
5939,1218 تومن هزینه دارو شد,health
5940,2067 تومن بیف برگر گرفتم,food
5941,535 برای لباس دادم,shopping
